Player Name,2022-2023,2022-2023(*)
Danuel House,"4,105,000.00","4,105,000.00"
Boban Marjanovic,"4,101,478.00","4,101,478.00"
Justise Winslow,"4,097,561.00","4,097,561.00"
Dylan Windler,"4,037,277.00","4,037,277.00"
Stanley Johnson,"4,022,164.00","4,022,164.00"
Kira Lewis,"4,004,280.00","4,004,280.00"
Terence Davis,"4,000,000.00","4,000,000.00"
George Hill,"4,000,000.00","4,000,000.00"
Chris Duarte,"3,936,960.00","3,936,960.00"
Alex Len,"3,918,600.00","3,918,600.00"
Ochai Agbaji,"3,918,360.00","3,918,360.00"
Jordan Poole,"3,901,399.00","3,901,399.00"
Keldon Johnson,"3,873,024.00","3,873,024.00"
Sviatoslav Mykhailiuk,"3,846,895.00","3,846,895.00"
James Johnson,"3,841,067.00","3,841,067.00"
Aaron Nesmith,"3,804,360.00","3,804,360.00"
Moses Moody,"3,740,160.00","3,740,160.00"
Mark Williams,"3,722,040.00","3,722,040.00"
Cole Anthony,"3,613,680.00","3,613,680.00"
Corey Kispert,"3,552,840.00","3,552,840.00"
AJ Griffin,"3,536,160.00","3,536,160.00"
Goran Dragic,"3,523,762.00","3,523,762.00"
Mike Muscala,"3,500,000.00","3,500,000.00"
Georges Niang,"3,465,000.00","3,465,000.00"
Chuma Okeke,"3,433,320.00","3,433,320.00"
Isaiah Stewart,"3,433,320.00","3,433,320.00"
Trey Burke,"3,423,750.00","3,423,750.00"
Amir Coffey,"3,395,062.00","3,395,062.00"
Alperen Sengun,"3,375,360.00","3,375,360.00"
Tari Eason,"3,359,160.00","3,359,160.00"
Aleksej Pokusevski,"3,261,480.00","3,261,480.00"
Kevin Porter,"3,217,631.00","3,217,631.00"
Trey Murphy,"3,206,520.00","3,206,520.00"
Simone Fontecchio,"3,205,128.00","3,205,128.00"
Andre Drummond,"3,200,000.00","3,200,000.00"
Derrick Jones,"3,200,000.00","3,200,000.00"
Dalen Terry,"3,191,400.00","3,191,400.00"
Sterling Brown,"3,122,602.00","3,122,602.00"
Josh Green,"3,098,400.00","3,098,400.00"
Jake LaRavia,"3,047,640.00","3,047,640.00"
Tre Mann,"3,046,200.00","3,046,200.00"
Kevin Knox,"3,000,000.00","3,000,000.00"
Saddiq Bey,"2,959,080.00","2,959,080.00"
Malaki Branham,"2,925,600.00","2,925,600.00"
Joe Wieskamp,"2,909,261.00","2,909,261.00"
Kai Jones,"2,909,040.00","2,909,040.00"
Taj Gibson,"2,905,851.00","2,905,851.00"
Bismack Biyombo,"2,905,851.00","2,905,851.00"
Austin Rivers,"2,905,851.00","2,905,851.00"
Wesley Matthews,"2,905,851.00","2,905,851.00"
Udonis Haslem,"2,905,851.00","2,905,851.00"
Serge Ibaka,"2,905,851.00","2,905,851.00"
Andre Iguodala,"2,905,851.00","2,905,851.00"
Markieff Morris,"2,905,851.00","2,905,851.00"
Robin Lopez,"2,905,851.00","2,905,851.00"
Blake Griffin,"2,905,851.00","2,905,851.00"
RJ Hampton,"2,898,243.00","2,898,243.00"
Andrew Nicholson,"2,844,429.00","2,844,429.00"
Precious Achiuwa,"2,840,160.00","2,840,160.00"
Christian Braun,"2,808,600.00","2,808,600.00"
Jordan Nwora,"2,800,000.00","2,800,000.00"
Jalen Johnson,"2,792,640.00","2,792,640.00"
Tyrese Maxey,"2,726,880.00","2,726,880.00"
Bruno Fernando,"2,717,391.00","2,717,391.00"
Walker Kessler,"2,696,400.00","2,696,400.00"
Keon Johnson,"2,681,040.00","2,681,040.00"
Charles Bassey,"2,674,742.00","2,674,742.00"
Dennis Schroeder,"2,641,682.00","2,641,682.00"
Matthew Dellavedova,"2,628,597.00","2,628,597.00"
TJ Warren,"2,628,597.00","2,628,597.00"
Trey Lyles,"2,625,000.00","2,625,000.00"
Zeke Nnaji,"2,617,800.00","2,617,800.00"
David Roddy,"2,588,640.00","2,588,640.00"
Isaiah Jackson,"2,573,760.00","2,573,760.00"
MarJon Beauchamp,"2,485,200.00","2,485,200.00"
Usman Garuba,"2,471,160.00","2,471,160.00"
Montrezl Harrell,"2,463,490.00","2,463,490.00"
Frank Kaminsky,"2,463,490.00","2,463,490.00"
Raul Neto,"2,463,490.00","2,463,490.00"
Willy Hernangomez,"2,443,581.00","2,443,581.00"
Theo Maledon,"2,408,891.00","2,408,891.00"
Blake Wesley,"2,385,480.00","2,385,480.00"
Josh Christopher,"2,372,160.00","2,372,160.00"
Isaiah Roby,"2,330,681.00","2,330,681.00"
Lindy Waters III,"2,316,876.00","2,316,876.00"
Immanuel Quickley,"2,316,240.00","2,316,240.00"
Wendell Moore,"2,306,520.00","2,306,520.00"
John Konchar,"2,300,000.00","2,300,000.00"
Damian Jones,"2,298,385.00","2,298,385.00"
Juan Hernangomez,"2,298,385.00","2,298,385.00"
Bryn Forbes,"2,298,385.00","2,298,385.00"
Rodney McGruder,"2,298,385.00","2,298,385.00"
Quentin Grimes,"2,277,000.00","2,277,000.00"
Saben Lee,"2,266,640.00","2,266,640.00"
Andrew Nembhard,"2,244,111.00","2,244,111.00"
Nikola Jovic,"2,239,920.00","2,239,920.00"
Payton Pritchard,"2,239,200.00","2,239,200.00"
Vlatko Cancar,"2,234,359.00","2,234,359.00"
Patrick Baldwin,"2,226,000.00","2,226,000.00"
TyTy Washington,"2,210,040.00","2,210,040.00"
Bones Hyland,"2,201,520.00","2,201,520.00"
Bol Bol,"2,200,000.00","2,200,000.00"
Peyton Watson,"2,193,960.00","2,193,960.00"
Marquese Chriss,"2,193,920.00","2,193,920.00"
Udoka Azubuike,"2,174,880.00","2,174,880.00"
Jaden McDaniels,"2,161,440.00","2,161,440.00"
Jordan McLaughlin,"2,160,000.00","2,160,000.00"
Malachi Flynn,"2,145,720.00","2,145,720.00"
Cam Thomas,"2,138,160.00","2,138,160.00"
Juan Toscano-Anderson,"2,133,278.00","2,133,278.00"
Damion Lee,"2,133,278.00","2,133,278.00"
Dennis Smith,"2,133,278.00","2,133,278.00"
Luke Kornet,"2,133,278.00","2,133,278.00"
Desmond Bane,"2,130,240.00","2,130,240.00"
Jaden Springer,"2,125,200.00","2,125,200.00"
Day'Ron Sharpe,"2,109,480.00","2,109,480.00"
Santiago Aldama,"2,094,120.00","2,094,120.00"
Frank Ntilikina,"2,036,318.00","2,036,318.00"
Tony Bradley,"2,036,318.00","2,036,318.00"
Caleb Houstan,"2,000,000.00","2,000,000.00"
Kenrich Williams,"2,000,000.00","2,000,000.00"
Jeremiah Robinson-Earl,"2,000,000.00","2,000,000.00"
Jaylin Williams,"2,000,000.00","2,000,000.00"
Garrison Mathews,"2,000,000.00","2,000,000.00"
Shake Milton,"1,997,718.00","1,997,718.00"
Drew Eubanks,"1,968,175.00","1,968,175.00"
Josh Okogie,"1,968,175.00","1,968,175.00"
Troy Brown,"1,968,175.00","1,968,175.00"
Thomas Bryant,"1,968,175.00","1,968,175.00"
Theo Pinson,"1,968,175.00","1,968,175.00"
Edmond Sumner,"1,968,175.00","1,968,175.00"
Yuta Watanabe,"1,968,175.00","1,968,175.00"
Aaron Holiday,"1,968,175.00","1,968,175.00"
Daniel Gafford,"1,930,681.00","1,930,681.00"
Jalen McDaniels,"1,930,681.00","1,930,681.00"
Naz Reid,"1,930,681.00","1,930,681.00"
Jaylen Nowell,"1,930,681.00","1,930,681.00"
Terance Mann,"1,930,681.00","1,930,681.00"
Dean Wade,"1,930,681.00","1,930,681.00"
Chimezie Metu,"1,910,860.00","1,910,860.00"
KZ Okpala,"1,902,133.00","1,902,133.00"
Davon Reed,"1,902,133.00","1,902,133.00"
Killian Tillie,"1,901,625.00","1,901,625.00"
Vernon Carey,"1,882,621.00","1,882,621.00"
Keita Bates-Diop,"1,878,720.00","1,878,720.00"
Moritz Wagner,"1,878,720.00","1,878,720.00"
Thanasis Antetokounmpo,"1,878,720.00","1,878,720.00"
Wenyen Gabriel,"1,878,720.00","1,878,720.00"
Oshae Brissett,"1,846,738.00","1,846,738.00"
Anthony Gill,"1,836,090.00","1,836,090.00"
Ryan Arcidiacono,"1,836,090.00","1,836,090.00"
Isaiah Joe,"1,836,090.00","1,836,090.00"
Justin Jackson,"1,836,090.00","1,836,090.00"
Nathan Knight,"1,836,090.00","1,836,090.00"
Max Strus,"1,815,677.00","1,815,677.00"
Gabe Vincent,"1,815,677.00","1,815,677.00"
Javonte Green,"1,815,677.00","1,815,677.00"
Herb Jones,"1,785,000.00","1,785,000.00"
Tre Jones,"1,782,621.00","1,782,621.00"
Paul Reed,"1,782,621.00","1,782,621.00"
Naji Marshall,"1,782,621.00","1,782,621.00"
Xavier Tillman,"1,782,621.00","1,782,621.00"
KJ Martin,"1,782,621.00","1,782,621.00"
Tyrell Terry,"1,782,621.00","1,782,621.00"
Lamar Stevens,"1,782,621.00","1,782,621.00"
Nick Richards,"1,782,621.00","1,782,621.00"
Omer Yurtseven,"1,752,638.00","1,752,638.00"
Haywood Highsmith,"1,752,638.00","1,752,638.00"
Leandro Bolmaro,"1,709,300.00","1,709,300.00"
Terry Taylor,"1,703,902.00","1,703,902.00"
Jared Butler,"1,674,655.00","1,674,655.00"
Jericho Sims,"1,639,842.00","1,639,842.00"
Kessler Edwards,"1,637,966.00","1,637,966.00"
Sam Hauser,"1,637,966.00","1,637,966.00"
Isaiah Todd,"1,575,000.00","1,575,000.00"
Dalano Banton,"1,563,518.00","1,563,518.00"
Trendon Watford,"1,563,518.00","1,563,518.00"
Greg Brown,"1,563,518.00","1,563,518.00"
Jock Landale,"1,563,518.00","1,563,518.00"
Aaron Wiggins,"1,563,518.00","1,563,518.00"
Miles McBride,"1,563,518.00","1,563,518.00"
Jose Alvarado,"1,563,518.00","1,563,518.00"
Austin Reaves,"1,563,518.00","1,563,518.00"
BJ Boston,"1,563,518.00","1,563,518.00"
Jason Preston,"1,563,518.00","1,563,518.00"
Daishen Nix,"1,563,518.00","1,563,518.00"
Isaiah Livers,"1,563,518.00","1,563,518.00"
Ayo Dosunmu,"1,563,518.00","1,563,518.00"
Marko Simonovic,"1,563,518.00","1,563,518.00"
JT Thor,"1,563,518.00","1,563,518.00"
Vit Krejci,"1,563,518.00","1,563,518.00"
Kenneth Lofton,"1,505,966.00","1,505,966.00"
Christian Koloko,"1,500,000.00","1,500,000.00"
Bryce McGowens,"1,461,055.00","1,461,055.00"
Eric Bledsoe,"1,300,000.00","1,300,000.00"
Jordan Goodwin,"1,280,206.00","1,280,206.00"
Kennedy Chandler,"1,200,000.00","1,200,000.00"
Noah Vonleh,"1,160,955.00","1,160,955.00"
Sandro Mamukelashvili,"1,116,112.00","1,116,112.00"
Sam Merrill,"1,105,522.00","1,105,522.00"
Zhaire Smith,"1,068,200.00","1,068,200.00"
Jabari Walker,"1,017,781.00","1,017,781.00"
Josh Minott,"1,017,781.00","1,017,781.00"
Max Christie,"1,017,781.00","1,017,781.00"
Ryan Rollins,"1,017,781.00","1,017,781.00"
Jaden Hardy,"1,017,781.00","1,017,781.00"
Tyrese Martin,"1,017,781.00","1,017,781.00"
Eugene Omoruyi,"1,013,119.00","1,013,119.00"
Kris Dunn,"1,000,001.00","1,000,001.00"
Kyle Singler,"999,200.00","999,200.00"
Ishmail Wainright,"980,057.00","980,057.00"
Admiral Schofield,"877,940.00","877,940.00"
Justin Champagnie,"853,241.00","853,241.00"
Trevelin Queen,"838,891.00","838,891.00"
Moses Brown,"824,041.00","824,041.00"
Matt Ryan,"806,097.00","806,097.00"
DaQuan Jeffries,"799,403.00","799,403.00"
PJ Dozier,"784,654.00","784,654.00"
Cody Zeller,"743,922.00","743,922.00"
Meyers Leonard,"713,558.00","713,558.00"
Nik Stauskas,"702,311.00","702,311.00"
Anthony Lamb,"694,878.00","694,878.00"
Michael Carter-Williams,"652,829.00","652,829.00"
DJ Augustin,"633,938.00","633,938.00"
Duane Washington Jr,"628,802.00","628,802.00"
Carlik Jones,"612,162.00","612,162.00"
Juwan Morgan,"576,230.00","576,230.00"
Malik Fitts,"555,217.00","555,217.00"
Luka Samanic,"538,317.00","538,317.00"
David Duke,"531,283.00","531,283.00"
Trevor Keels,"520,589.00","520,589.00"
Dereon Seabron,"511,816.00","511,816.00"
Johnny Juzang,"508,891.00","508,891.00"
Micah Potter,"508,891.00","508,891.00"
Ron Harper Jr,"508,891.00","508,891.00"
Jeff Dowtin,"508,891.00","508,891.00"
Julian Champagnie,"508,891.00","508,891.00"
Dominick Barlow,"508,891.00","508,891.00"
Neemias Queta,"508,891.00","508,891.00"
Keon Ellis,"508,891.00","508,891.00"
Kevon Harris,"508,891.00","508,891.00"
EJ Liddell,"508,891.00","508,891.00"
Luka Garza,"508,891.00","508,891.00"
AJ Green,"508,891.00","508,891.00"
Jamal Cain,"508,891.00","508,891.00"
