Dennis Smith,"$4,463,640","$5,163,622"
Jamal Murray,"$4,444,746","$5,141,765"
Kevin Knox,"$4,380,120","$5,067,004"
Cam Reddish,"$4,245,720","$4,911,528"
Zach Collins,"$4,240,200","$4,905,142"
Mikal Bridges,"$4,161,000","$4,813,522"
Alex Len,"$4,160,000","$4,812,365"
Nicolo Melli,"$4,102,564","$4,745,922"
Cameron Johnson,"$4,033,440","$4,665,958"
Malik Monk,"$4,028,400","$4,660,128"
Patrick McCaw,"$4,000,000","$4,627,274"
Reggie Bullock,"$4,000,000","$4,627,274"
JaVale McGee,"$4,000,000","$4,627,274"
Dorian Finney-Smith,"$4,000,000","$4,627,274"
Shai Gilgeous-Alexander,"$3,952,920","$4,572,811"
PJ Washington,"$3,831,840","$4,432,743"
Luke Kennard,"$3,827,160","$4,427,330"
Miles Bridges,"$3,755,400","$4,344,316"
