Player Name,2016-2017,2016-2017(*)
LeBron James,"30,963,450.00","38,066,911.00"
DeMar DeRozan,"26,540,100.00","32,628,781.00"
Russell Westbrook,"26,540,100.00","32,628,781.00"
Mike Conley,"26,540,100.00","32,628,781.00"
James Harden,"26,540,100.00","32,628,781.00"
Kevin Durant,"26,540,100.00","32,628,781.00"
Al Horford,"26,540,100.00","32,628,781.00"
Dirk Nowitzki,"25,000,000.00","30,735,360.00"
Carmelo Anthony,"24,559,380.00","30,193,655.00"
Damian Lillard,"24,328,425.00","29,909,716.00"
Chris Bosh,"23,741,060.00","29,187,601.00"
Dwight Howard,"23,500,000.00","28,891,238.00"
Dwyane Wade,"23,200,000.00","28,522,414.00"
Chris Paul,"22,868,827.00","28,115,265.00"
Bradley Beal,"22,116,750.00","27,190,650.00"
Anthony Davis,"22,116,750.00","27,190,650.00"
Hassan Whiteside,"22,116,750.00","27,190,650.00"
Chandler Parsons,"22,116,750.00","27,190,650.00"
Andre Drummond,"22,116,750.00","27,190,650.00"
Harrison Barnes,"22,116,750.00","27,190,650.00"
Derrick Rose,"21,323,252.00","26,215,113.00"
Marc Gasol,"21,165,675.00","26,021,385.00"
DeAndre Jordan,"21,165,675.00","26,021,385.00"
Kevin Love,"21,165,675.00","26,021,385.00"
Brook Lopez,"21,165,675.00","26,021,385.00"
Nicolas Batum,"20,869,566.00","25,657,344.00"
LaMarcus Aldridge,"20,575,005.00","25,295,207.00"
Blake Griffin,"20,093,064.00","24,702,702.00"
Paul Millsap,"20,072,033.00","24,676,846.00"
Ryan Anderson,"18,735,364.00","23,033,526.00"
Allen Crabbe,"18,500,000.00","22,744,166.00"
Paul George,"18,100,000.00","22,252,400.00"
Luol Deng,"18,000,000.00","22,129,459.00"
Kawhi Leonard,"17,638,063.00","21,684,488.00"
Kyrie Irving,"17,638,063.00","21,684,488.00"
Jimmy Butler,"17,552,209.00","21,578,938.00"
Tobias Harris,"17,200,000.00","21,145,927.00"
Enes Kanter,"17,145,838.00","21,079,340.00"
Greg Monroe,"17,145,838.00","21,079,340.00"
Wesley Matthews,"17,145,838.00","21,079,340.00"
Bismack Biyombo,"17,000,000.00","20,900,044.00"
Evan Fournier,"17,000,000.00","20,900,044.00"
Joakim Noah,"17,000,000.00","20,900,044.00"
Klay Thompson,"16,663,575.00","20,486,439.00"
Evan Turner,"16,393,443.00","20,154,334.00"
Gordon Hayward,"16,073,140.00","19,760,549.00"
Ian Mahinmi,"16,000,000.00","19,670,630.00"
Timofey Mozgov,"16,000,000.00","19,670,630.00"
Goran Dragic,"15,891,725.00","19,537,515.00"
John Wall,"15,756,438.00","19,371,191.00"
DeMarcus Cousins,"15,756,438.00","19,371,191.00"
Kent Bazemore,"15,730,337.00","19,339,102.00"
Pau Gasol,"15,500,000.00","19,055,923.00"
Draymond Green,"15,330,435.00","18,847,457.00"
Tristan Thompson,"15,330,435.00","18,847,457.00"
Khris Middleton,"15,200,000.00","18,687,098.00"
Danilo Gallinari,"15,050,000.00","18,502,686.00"
Jeff Green,"15,000,000.00","18,441,216.00"
Reggie Jackson,"14,956,522.00","18,387,763.00"
Deron Williams,"14,885,520.00","18,300,471.00"
Tony Parker,"14,445,313.00","17,759,275.00"
Jonas Valanciunas,"14,382,023.00","17,681,466.00"
DeMarre Carroll,"14,200,000.00","17,457,684.00"
Manu Ginobili,"14,000,000.00","17,211,801.00"
Eric Bledsoe,"14,000,000.00","17,211,801.00"
Rajon Rondo,"14,000,000.00","17,211,801.00"
Ricky Rubio,"13,400,000.00","16,474,152.00"
Rudy Gay,"13,333,333.00","16,392,191.00"
Jamal Crawford,"13,253,012.00","16,293,443.00"
Robin Lopez,"13,219,250.00","16,251,936.00"
Michael Kidd-Gilchrist,"13,000,000.00","15,982,387.00"
JR Smith,"12,800,000.00","15,736,504.00"
Brandon Knight,"12,606,250.00","15,498,305.00"
Arron Afflalo,"12,500,000.00","15,367,680.00"
Jordan Clarkson,"12,500,000.00","15,367,680.00"
Tyson Chandler,"12,415,000.00","15,263,179.00"
Miles Plumlee,"12,400,000.00","15,244,738.00"
Eric Gordon,"12,385,665.00","15,227,114.00"
John Henson,"12,267,606.00","15,081,971.00"
Serge Ibaka,"12,250,000.00","15,060,326.00"
Marvin Williams,"12,250,000.00","15,060,326.00"
Stephen Curry,"12,112,359.00","14,891,108.00"
Nikola Pekovic,"12,100,000.00","14,875,914.00"
Thaddeus Young,"12,078,652.00","14,849,668.00"
Kenneth Faried,"12,078,652.00","14,849,668.00"
Marcin Gortat,"12,000,000.00","14,752,972.00"
Kyle Lowry,"12,000,000.00","14,752,972.00"
Kemba Walker,"12,000,000.00","14,752,972.00"
Amir Johnson,"12,000,000.00","14,752,972.00"
Nikola Vucevic,"11,750,000.00","14,445,619.00"
Solomon Hill,"11,709,603.00","14,395,954.00"
Jeremy Lin,"11,483,254.00","14,117,677.00"
Andrew Bogut,"11,410,378.00","14,028,082.00"
Courtney Lee,"11,242,000.00","13,821,076.00"
Wilson Chandler,"11,233,146.00","13,810,191.00"
Andre Iguodala,"11,131,368.00","13,685,064.00"
Derrick Favors,"11,050,000.00","13,585,029.00"
Joe Johnson,"11,000,000.00","13,523,558.00"
Jrue Holiday,"11,000,000.00","13,523,558.00"
Austin Rivers,"11,000,000.00","13,523,558.00"
Jon Leuer,"10,991,957.00","13,513,670.00"
Anderson Varejao,"10,851,659.00","13,341,184.00"
Monta Ellis,"10,763,500.00","13,232,801.00"
Mirza Teletovic,"10,500,000.00","12,908,851.00"
Jared Dudley,"10,470,000.00","12,871,968.00"
Al Jefferson,"10,230,179.00","12,577,129.00"
Tyreke Evans,"10,203,755.00","12,544,643.00"
Danny Green,"10,000,000.00","12,294,144.00"
Terrence Ross,"10,000,000.00","12,294,144.00"
Zach Randolph,"10,000,000.00","12,294,144.00"
Alec Burks,"9,904,495.00","12,176,728.00"
Omer Asik,"9,904,494.00","12,176,727.00"
Iman Shumpert,"9,662,922.00","11,879,735.00"
Matthew Dellavedova,"9,607,500.00","11,811,598.00"
Jerryd Bayless,"9,424,084.00","11,586,104.00"
Trevor Booker,"9,250,000.00","11,372,083.00"
Meyers Leonard,"9,213,484.00","11,327,189.00"
Gerald Henderson,"9,000,000.00","11,064,729.00"
Moe Harkless,"8,988,764.00","11,050,915.00"
Taj Gibson,"8,950,000.00","11,003,258.00"
E'Twaun Moore,"8,801,363.00","10,820,522.00"
Kris Humphries,"8,630,000.00","10,609,845.00"
Ersan Ilyasova,"8,400,000.00","10,327,080.00"
Dwight Powell,"8,375,000.00","10,296,345.00"
Avery Bradley,"8,269,663.00","10,166,842.00"
Tiago Splitter,"8,250,000.00","10,142,668.00"
Darrell Arthur,"8,070,175.00","9,921,589.00"
Kosta Koufos,"8,046,500.00","9,892,482.00"
George Hill,"8,000,000.00","9,835,315.00"
Anthony Tolliver,"8,000,000.00","9,835,315.00"
Garrett Temple,"8,000,000.00","9,835,315.00"
Kevin Garnett,"8,000,000.00","9,835,315.00"
Jeff Teague,"8,000,000.00","9,835,315.00"
Tyler Zeller,"8,000,000.00","9,835,315.00"
Channing Frye,"7,806,971.00","9,598,002.00"
Trevor Ariza,"7,800,000.00","9,589,432.00"
Jose Calderon,"7,708,427.00","9,476,851.00"
Al-Farouq Aminu,"7,680,965.00","9,443,088.00"
Cole Aldrich,"7,643,979.00","9,397,617.00"
Corey Brewer,"7,612,172.00","9,358,513.00"
Markieff Morris,"7,400,000.00","9,097,666.00"
Festus Ezeli,"7,400,000.00","9,097,666.00"
JJ Redick,"7,377,500.00","9,070,004.00"
Cory Joseph,"7,315,000.00","8,993,166.00"
DJ Augustin,"7,250,000.00","8,913,254.00"
Boris Diaw,"7,000,000.00","8,605,900.00"
Rodney Stuckey,"7,000,000.00","8,605,900.00"
Louis Williams,"7,000,000.00","8,605,900.00"
Jeremy Lamb,"7,000,000.00","8,605,900.00"
Sergio Rodriguez,"6,800,000.00","8,360,017.00"
Carl Landry,"6,750,000.00","8,298,547.00"
Ed Davis,"6,666,667.00","8,196,096.00"
Isaiah Thomas,"6,587,131.00","8,098,313.00"
Victor Oladipo,"6,552,960.00","8,056,303.00"
Jodie Meeks,"6,540,000.00","8,040,370.00"
Matt Barnes,"6,508,351.00","8,001,460.00"
Aron Baynes,"6,500,000.00","7,991,193.00"
Marco Belinelli,"6,333,333.00","7,786,290.00"
Jae Crowder,"6,286,408.00","7,728,600.00"
Lance Thomas,"6,191,000.00","7,611,304.00"
Tarik Black,"6,191,000.00","7,611,304.00"
Andrew Nicholson,"6,088,993.00","7,485,895.00"
Patrick Patterson,"6,050,000.00","7,437,957.00"
Andrew Wiggins,"6,006,600.00","7,384,600.00"
Wayne Ellington,"6,000,000.00","7,376,486.00"
Patrick Beverley,"6,000,000.00","7,376,486.00"
Ishmael Smith,"6,000,000.00","7,376,486.00"
Ramon Sessions,"6,000,000.00","7,376,486.00"
Alex Abrines,"5,994,764.00","7,370,049.00"
Karl-Anthony Towns,"5,960,160.00","7,327,506.00"
Ben Simmons,"5,903,160.00","7,257,429.00"
Otto Porter,"5,893,981.00","7,246,145.00"
Spencer Hawes,"5,782,450.00","7,109,027.00"
Josh McRoberts,"5,782,450.00","7,109,027.00"
Shaun Livingston,"5,782,450.00","7,109,027.00"
Nikola Mirotic,"5,782,450.00","7,109,027.00"
Brandan Wright,"5,709,880.00","7,019,808.00"
Tim Duncan,"5,643,750.00","6,938,507.00"
Jared Sullinger,"5,628,000.00","6,919,144.00"
Tyler Johnson,"5,628,000.00","6,919,144.00"
Wesley Johnson,"5,628,000.00","6,919,144.00"
Boban Marjanovic,"5,628,000.00","6,919,144.00"
Brandon Jennings,"5,587,318.00","6,869,128.00"
Nick Young,"5,443,918.00","6,692,831.00"
Jabari Parker,"5,374,320.00","6,607,266.00"
Lance Stephenson,"5,371,672.00","6,604,010.00"
D'Angelo Russell,"5,332,800.00","6,556,221.00"
Josh Smith,"5,331,729.00","6,554,904.00"
Cody Zeller,"5,318,313.00","6,538,410.00"
PJ Tucker,"5,300,000.00","6,515,896.00"
Brandon Ingram,"5,281,680.00","6,493,373.00"
Kyle Korver,"5,239,437.00","6,441,439.00"
Darren Collison,"5,229,454.00","6,429,166.00"
Larry Sanders,"5,207,722.00","6,402,448.00"
Langston Galloway,"5,200,000.00","6,392,954.00"
Derrick Williams,"5,020,145.00","6,171,838.00"
Jason Smith,"5,000,000.00","6,147,072.00"
CJ Watson,"5,000,000.00","6,147,072.00"
Tony Allen,"5,000,000.00","6,147,072.00"
Roy Hibbert,"5,000,000.00","6,147,072.00"
Luis Scola,"5,000,000.00","6,147,072.00"
Jonas Jerebko,"5,000,000.00","6,147,072.00"
Alexis Ajinca,"4,863,206.00","5,978,895.00"
Kyle Singler,"4,837,500.00","5,947,292.00"
Mike Dunleavy,"4,837,500.00","5,947,292.00"
Joel Embiid,"4,826,160.00","5,933,350.00"
Alex Len,"4,823,621.00","5,930,229.00"
Jahlil Okafor,"4,788,840.00","5,887,468.00"
Jaylen Brown,"4,743,000.00","5,831,112.00"
Marcus Morris,"4,625,000.00","5,686,041.00"
CJ Miles,"4,583,450.00","5,634,959.00"
Jameer Nelson,"4,540,525.00","5,582,186.00"
Nerlens Noel,"4,384,490.00","5,390,355.00"
Aaron Gordon,"4,351,320.00","5,349,575.00"
Greivis Vasquez,"4,347,826.00","5,345,279.00"
Kristaps Porzingis,"4,317,720.00","5,308,267.00"
Dragan Bender,"4,276,320.00","5,257,369.00"
Vince Carter,"4,264,057.00","5,242,293.00"
Devin Harris,"4,227,996.00","5,197,959.00"
Jose Juan Barea,"4,096,950.00","5,036,849.00"
Ben McLemore,"4,008,882.00","4,928,577.00"
Leandro Barbosa,"4,000,000.00","4,917,657.00"
Jordan Hill,"4,000,000.00","4,917,657.00"
Udonis Haslem,"4,000,000.00","4,917,657.00"
James Johnson,"4,000,000.00","4,917,657.00"
Thabo Sefolosha,"4,000,000.00","4,917,657.00"
Dante Exum,"3,940,320.00","4,844,286.00"
Kyle O'Quinn,"3,918,750.00","4,817,767.00"
Mario Hezonja,"3,909,840.00","4,806,813.00"
Kris Dunn,"3,872,520.00","4,760,931.00"
Nemanja Bjelica,"3,800,000.00","4,671,774.00"
Nick Collison,"3,750,000.00","4,610,304.00"
Kentavious Caldwell-Pope,"3,678,319.00","4,522,178.00"
Quincy Pondexter,"3,617,978.00","4,447,994.00"
Marcus Smart,"3,578,880.00","4,399,926.00"
Bojan Bogdanovic,"3,573,020.00","4,392,722.00"
Willie Cauley-Stein,"3,551,160.00","4,365,847.00"
Will Barton,"3,533,333.00","4,343,930.00"
Paul Pierce,"3,527,920.00","4,337,275.00"
Buddy Hield,"3,517,200.00","4,324,096.00"
Brandon Rush,"3,500,000.00","4,302,950.00"
Lavoy Allen,"3,500,000.00","4,302,950.00"
Mike Miller,"3,500,000.00","4,302,950.00"
Anthony Morrow,"3,488,000.00","4,288,197.00"
Trey Burke,"3,386,597.00","4,163,531.00"
Kevin Martin,"3,336,000.00","4,101,326.00"
Mike Scott,"3,333,333.00","4,098,047.00"
KJ McDaniels,"3,333,333.00","4,098,047.00"
Troy Daniels,"3,332,940.00","4,097,564.00"
Julius Randle,"3,267,120.00","4,016,644.00"
Ronnie Price,"3,251,227.00","3,997,104.00"
Emmanuel Mudiay,"3,241,800.00","3,985,515.00"
CJ McCollum,"3,219,579.00","3,958,196.00"
Jamal Murray,"3,210,840.00","3,947,452.00"
Patrick Mills,"3,200,000.00","3,934,126.00"
Michael Carter-Williams,"3,183,526.00","3,913,872.00"
Omri Casspi,"3,149,524.00","3,872,069.00"
Steven Adams,"3,140,517.00","3,860,996.00"
Kelly Olynyk,"3,094,013.00","3,803,824.00"
Shabazz Muhammad,"3,046,299.00","3,745,163.00"
Dante Cunningham,"3,000,000.00","3,688,243.00"
Justin Hamilton,"3,000,000.00","3,688,243.00"
Giannis Antetokounmpo,"2,995,420.00","3,682,612.00"
Nik Stauskas,"2,993,040.00","3,679,686.00"
Stanley Johnson,"2,969,880.00","3,651,213.00"
Quincy Acy,"2,965,505.00","3,645,833.00"
Marquese Chriss,"2,941,440.00","3,616,248.00"
Dewayne Dedmon,"2,898,000.00","3,562,842.00"
Mindaugas Kuzminskas,"2,898,000.00","3,562,842.00"
Dion Waiters,"2,898,000.00","3,562,842.00"
James Ennis,"2,898,000.00","3,562,842.00"
Nenê,"2,898,000.00","3,562,842.00"
Zaza Pachulia,"2,898,000.00","3,562,842.00"
Seth Curry,"2,898,000.00","3,562,842.00"
Tomas Satoransky,"2,870,813.00","3,529,418.00"
Tibor Pleiss,"2,800,000.00","3,442,360.00"
Noah Vonleh,"2,751,360.00","3,382,561.00"
Frank Kaminsky,"2,730,000.00","3,356,301.00"
Dennis Schroeder,"2,708,582.00","3,329,969.00"
Jakob Poeltl,"2,703,960.00","3,324,287.00"
Aaron Brooks,"2,700,000.00","3,319,418.00"
Elfrid Payton,"2,613,600.00","3,213,197.00"
Justise Winslow,"2,593,440.00","3,188,412.00"
Thon Maker,"2,568,600.00","3,157,873.00"
Martell Webster,"2,500,000.00","3,073,536.00"
Richard Jefferson,"2,500,000.00","3,073,536.00"
Randy Foye,"2,500,000.00","3,073,536.00"
Malcolm Delaney,"2,500,000.00","3,073,536.00"
Doug McDermott,"2,483,040.00","3,052,685.00"
Domantas Sabonis,"2,440,200.00","3,000,017.00"
Shelvin Mack,"2,433,334.00","2,991,575.00"
Myles Turner,"2,380,440.00","2,926,547.00"
Tony Snell,"2,368,327.00","2,911,655.00"
Archie Goodwin,"2,350,999.00","2,890,351.00"
Gorgui Dieng,"2,348,782.00","2,887,626.00"
Trey Lyles,"2,340,600.00","2,877,567.00"
Mason Plumlee,"2,328,530.00","2,862,728.00"
Dario Saric,"2,318,280.00","2,850,126.00"
Taurean Prince,"2,318,280.00","2,850,126.00"
Tim Hardaway Jr,"2,281,605.00","2,805,038.00"
Reggie Bullock,"2,255,644.00","2,773,121.00"
Alonzo Gee,"2,255,408.00","2,772,830.00"
Zach LaVine,"2,240,880.00","2,754,970.00"
Devin Booker,"2,223,600.00","2,733,725.00"
Luc Mbah a Moute,"2,203,000.00","2,708,399.00"
Georgios Papagiannis,"2,202,240.00","2,707,465.00"
Maurice Williams,"2,194,500.00","2,697,949.00"
Andre Roberson,"2,183,072.00","2,683,900.00"
TJ Warren,"2,128,920.00","2,617,324.00"
Rudy Gobert,"2,121,287.00","2,607,940.00"
Cameron Payne,"2,112,480.00","2,597,113.00"
Joe Ingles,"2,100,000.00","2,581,770.00"
Denzel Valentine,"2,092,200.00","2,572,180.00"
Tim Frazier,"2,090,000.00","2,569,476.00"
Adreian Payne,"2,022,240.00","2,486,170.00"
Kelly Oubre,"2,006,640.00","2,466,992.00"
Juan Hernangomez,"1,987,440.00","2,443,387.00"
Lucas Nogueira,"1,921,320.00","2,362,098.00"
Jusuf Nurkic,"1,921,320.00","2,362,098.00"
Terry Rozier,"1,906,440.00","2,343,804.00"
James Young,"1,825,200.00","2,243,927.00"
Rashad Vaughn,"1,811,040.00","2,226,518.00"
Kevin Seraphin,"1,800,000.00","2,212,945.00"
Wade Baldwin,"1,793,760.00","2,205,274.00"
Tyler Ennis,"1,733,880.00","2,131,657.00"
Sam Dekker,"1,720,560.00","2,115,281.00"
Joffrey Lauvergne,"1,709,719.00","2,101,953.00"
Henry Ellenson,"1,704,120.00","2,095,069.00"
Gary Harris,"1,655,880.00","2,035,762.00"
Jerian Grant,"1,643,040.00","2,019,977.00"
Malik Beasley,"1,627,320.00","2,000,650.00"
RJ Hunter,"1,625,240.00","1,998,093.00"
Bruno Caboclo,"1,589,640.00","1,954,326.00"
Delon Wright,"1,577,280.00","1,939,130.00"
Jarrett Jack,"1,571,705.00","1,932,275.00"
Caris LeVert,"1,562,280.00","1,920,689.00"
David Lee,"1,551,659.00","1,907,631.00"
Caron Butler,"1,551,659.00","1,907,631.00"
Steve Novak,"1,551,659.00","1,907,631.00"
Jason Terry,"1,551,659.00","1,907,631.00"
Metta World Peace,"1,551,659.00","1,907,631.00"
Brandon Bass,"1,551,659.00","1,907,631.00"
Raymond Felton,"1,551,659.00","1,907,631.00"
David West,"1,551,659.00","1,907,631.00"
James Jones,"1,551,659.00","1,907,631.00"
Chris Andersen,"1,551,659.00","1,907,631.00"
Mitch McGary,"1,526,040.00","1,876,135.00"
Justin Anderson,"1,514,160.00","1,861,530.00"
Marcelo Huertas,"1,500,000.00","1,844,121.00"
DeAndre Bembry,"1,499,760.00","1,843,826.00"
Jordan Adams,"1,465,080.00","1,801,190.00"
Demetrius Jackson,"1,450,000.00","1,782,650.00"
Malachi Richardson,"1,439,880.00","1,770,209.00"
Sasha Vujacic,"1,410,598.00","1,734,209.00"
Gerald Green,"1,410,598.00","1,734,209.00"
Rodney Hood,"1,406,520.00","1,729,195.00"
Bobby Portis,"1,404,600.00","1,726,835.00"
Michael Beasley,"1,403,611.00","1,725,619.00"
Marreese Speights,"1,403,611.00","1,725,619.00"
JaVale McGee,"1,403,611.00","1,725,619.00"
Rondae Hollis-Jefferson,"1,395,600.00","1,715,770.00"
Willy Hernangomez,"1,375,000.00","1,690,444.00"
Deyonta Davis,"1,369,229.00","1,683,349.00"
Nikola Jokic,"1,358,500.00","1,670,159.00"
Shabazz Napier,"1,350,120.00","1,659,856.00"
Tyus Jones,"1,339,680.00","1,647,021.00"
Sasha Kaun,"1,333,420.00","1,639,325.00"
Timothe Luwawu,"1,326,960.00","1,631,383.00"
Marcus Thornton,"1,315,448.00","1,617,230.00"
Ty Lawson,"1,315,448.00","1,617,230.00"
