PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1627741,2016-17,00,1610612740,NOP,24.0,57,37,1161.0,185,471,0.393,89,241,0.369,29,33,0.879,19,147,166,77,18,7,48,81,488
1627741,2016-17,00,1610612758,SAC,24.0,25,18,727.0,142,296,0.48,59,138,0.428,35,43,0.814,16,87,103,44,20,2,53,34,378
1627741,2016-17,00,0,TOT,24.0,82,55,1888.0,327,767,0.426,148,379,0.391,64,76,0.842,35,234,269,121,38,9,101,115,866
1627741,2017-18,00,1610612758,SAC,25.0,80,13,2024.0,416,933,0.446,176,408,0.431,71,81,0.877,55,252,307,155,85,22,124,148,1079
1627741,2018-19,00,1610612758,SAC,26.0,82,82,2615.0,623,1360,0.458,278,651,0.427,171,193,0.886,106,306,412,205,58,33,146,202,1695
1627741,2019-20,00,1610612758,SAC,27.0,72,44,2216.0,498,1162,0.429,271,688,0.394,115,136,0.846,57,271,328,213,66,17,168,165,1382
1627741,2020-21,00,1610612758,SAC,28.0,71,71,2433.0,403,992,0.406,282,721,0.391,88,104,0.846,29,305,334,257,63,30,130,175,1176
1627741,2021-22,00,1610612758,SAC,29.0,55,6,1574.0,265,693,0.382,182,495,0.368,80,92,0.87,43,178,221,105,48,15,90,113,792
1627741,2021-22,00,1610612754,IND,29.0,26,26,925.0,181,405,0.447,80,221,0.362,31,35,0.886,23,109,132,124,25,10,63,71,473
1627741,2021-22,00,0,TOT,29.0,81,32,2499.0,446,1098,0.406,262,716,0.366,111,127,0.874,66,287,353,229,73,25,153,184,1265
1627741,2022-23,00,1610612754,IND,30.0,80,73,2482.0,475,1038,0.458,288,677,0.425,106,129,0.822,67,333,400,225,92,26,139,156,1344
