PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
203457,2014-15,00,1610612755,PHI,21.0,75,71,2311.0,302,653,0.462,0,0,0.0,140,230,0.609,185,426,611,128,133,142,146,208,744
203457,2015-16,00,1610612755,PHI,22.0,67,62,1965.0,306,587,0.521,1,2,0.5,134,227,0.59,154,388,542,122,118,100,158,192,747
203457,2016-17,00,1610612755,PHI,23.0,29,7,564.0,107,175,0.611,0,1,0.0,43,63,0.683,46,98,144,30,43,26,29,71,257
203457,2016-17,00,1610612742,DAL,23.0,22,12,483.0,77,134,0.575,0,0,0.0,34,48,0.708,47,103,150,20,22,24,22,55,188
203457,2016-17,00,0,TOT,23.0,51,19,1047.0,184,309,0.595,0,1,0.0,77,111,0.694,93,201,294,50,65,50,51,126,445
203457,2017-18,00,1610612742,DAL,24.0,30,6,472.0,55,105,0.524,0,1,0.0,21,28,0.75,48,120,168,20,31,22,26,59,131
203457,2018-19,00,1610612760,OKC,25.0,77,2,1056.0,162,276,0.587,0,0,0.0,54,79,0.684,127,198,325,45,66,96,48,166,378
203457,2019-20,00,1610612760,OKC,26.0,61,7,1127.0,184,269,0.684,1,3,0.333,80,106,0.755,91,209,300,57,59,91,66,166,449
203457,2020-21,00,1610612752,NYK,27.0,64,41,1547.0,137,223,0.614,0,3,0.0,50,70,0.714,142,265,407,46,70,141,65,176,324
203457,2021-22,00,1610612752,NYK,28.0,25,11,562.0,32,60,0.533,0,3,0.0,21,30,0.7,48,93,141,23,30,31,20,67,85
203457,2022-23,00,1610612765,DET,29.0,14,3,152.0,12,30,0.4,1,2,0.5,7,10,0.7,7,30,37,7,13,9,8,25,32
203457,2022-23,00,1610612751,BKN,29.0,3,1,43.0,1,6,0.167,0,0,0.0,1,2,0.5,3,6,9,3,3,1,5,7,3
203457,2022-23,00,0,TOT,29.0,17,4,195.0,13,36,0.361,1,2,0.5,8,12,0.667,10,36,46,10,16,10,13,32,35
