"SEASON_ID","Age","Tm","Lg","Pos","G","MP","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS_48","OBPM","DBPM","BPM","VORP","PLAYER_ID","LEAGUE_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_AGE","GP","GS","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS"
"2020-21","21","BRK","NBA","C","32","594","16.9","0.612","0.034","0.441","8.4","21.8","15.4","6.4","1.9","5.9","9.4","14","1","0.9","1.9","0.153","-1","1.4","0.4","0.4","1629643","0","1610612753","ORL","22","45","19","1133","135","324","0.417","49","141","0.348","30","40","0.75","42","139","181","101","48","22","38","48","349"
"2021-22","22","BRK","NBA","C","47","974","18.6","0.672","0","0.352","10.4","18.9","14.8","6.4","1.2","4.7","11.1","15.1","2.3","1.2","3.5","0.171","0.3","0.2","0.5","0.6","1629643","0","1610612753","ORL","23","70","20","1749","216","575","0.376","118","371","0.318","55","65","0.846","47","300","347","118","97","42","57","95","605"
"2022-23","23","BRK","NBA","C","76","2271","20.8","0.691","0.003","0.419","9.3","25.1","17.4","9.3","1.4","7.1","12.1","15.4","5.2","4","9.2","0.195","0.9","2.2","3.1","2.9","1629643","0","1610612753","ORL","24","27","8","518","43","122","0.352","26","86","0.302","16","21","0.762","26","70","96","37","19","11","17","40","128"
