Player Name,2018-2019,2018-2019(*)
Marco Belinelli,"6,153,846.00","7,236,237.00"
Wesley Johnson,"6,134,000.00","7,212,900.00"
Josh Jackson,"6,041,520.00","7,104,154.00"
Jonathon Simmons,"6,000,000.00","7,055,331.00"
Montrezl Harrell,"6,000,000.00","7,055,331.00"
Ishmael Smith,"6,000,000.00","7,055,331.00"
Jaren Jackson Jr,"5,922,720.00","6,964,459.00"
Brandon Ingram,"5,757,120.00","6,769,731.00"
Anthony Tolliver,"5,750,000.00","6,761,359.00"
Kristaps Porzingis,"5,697,054.00","6,699,101.00"
Deron Williams,"5,474,787.00","6,437,739.00"
De'Aaron Fox,"5,470,920.00","6,433,192.00"
Ben McLemore,"5,460,000.00","6,420,351.00"
Patrick Patterson,"5,451,600.00","6,410,474.00"
Jason Smith,"5,450,000.00","6,408,593.00"
Marcus Morris,"5,375,000.00","6,320,401.00"
Trae Young,"5,363,280.00","6,306,619.00"
DeMarcus Cousins,"5,337,000.00","6,275,717.00"
Josh Smith,"5,331,729.00","6,269,519.00"
Alexis Ajinca,"5,285,394.00","6,215,034.00"
Thabo Sefolosha,"5,250,000.00","6,173,415.00"
Aron Baynes,"5,193,600.00","6,107,095.00"
Jaylen Brown,"5,169,960.00","6,079,297.00"
Patrick Beverley,"5,027,028.00","5,911,225.00"
Mike Muscala,"5,000,000.00","5,879,443.00"
Dirk Nowitzki,"5,000,000.00","5,879,443.00"
Tony Parker,"5,000,000.00","5,879,443.00"
Jonathan Isaac,"4,969,080.00","5,843,084.00"
Mo Bamba,"4,871,280.00","5,728,082.00"
Jamal Crawford,"4,698,113.00","5,524,457.00"
Ron Baker,"4,697,823.00","5,524,115.00"
Willie Cauley-Stein,"4,696,874.00","5,523,000.00"
Dragan Bender,"4,661,280.00","5,481,146.00"
Lauri Markkanen,"4,536,120.00","5,333,971.00"
Justin Holiday,"4,500,000.00","5,291,498.00"
Lance Stephenson,"4,449,000.00","5,231,528.00"
Kyle O'Quinn,"4,449,000.00","5,231,528.00"
Ed Davis,"4,449,000.00","5,231,528.00"
Wendell Carter,"4,446,840.00","5,228,988.00"
Alex Len,"4,350,000.00","5,115,115.00"
Mike Scott,"4,320,500.00","5,080,426.00"
Luc Mbah a Moute,"4,320,500.00","5,080,426.00"
Emmanuel Mudiay,"4,294,479.00","5,049,829.00"
Kris Dunn,"4,221,000.00","4,963,425.00"
Frank Ntilikina,"4,155,720.00","4,886,663.00"
Glenn Robinson III,"4,075,000.00","4,791,746.00"
Collin Sexton,"4,073,760.00","4,790,288.00"
Al Jefferson,"4,000,000.00","4,703,554.00"
Stanley Johnson,"3,940,401.00","4,633,472.00"
Buddy Hield,"3,833,760.00","4,508,074.00"
Dennis Smith,"3,819,960.00","4,491,847.00"
Jodie Meeks,"3,774,176.00","4,438,010.00"
Kevin Knox,"3,744,840.00","4,403,514.00"
Jose Juan Barea,"3,710,850.00","4,363,546.00"
Alex Abrines,"3,667,645.00","4,312,742.00"
Nenê,"3,651,480.00","4,293,733.00"
Zach Collins,"3,628,920.00","4,267,205.00"
Frank Kaminsky,"3,627,842.00","4,265,938.00"
Mikal Bridges,"3,557,400.00","4,183,106.00"
Michael Beasley,"3,500,000.00","4,115,610.00"
Jamal Murray,"3,499,800.00","4,115,375.00"
Rodney Hood,"3,472,887.00","4,083,728.00"
Justise Winslow,"3,448,926.00","4,055,552.00"
Malik Monk,"3,447,480.00","4,053,852.00"
Cameron Payne,"3,440,356.00","4,045,475.00"
Allonzo Trier,"3,382,000.00","3,976,855.00"
Brook Lopez,"3,382,000.00","3,976,855.00"
Shai Gilgeous-Alexander,"3,375,360.00","3,969,047.00"
Trey Lyles,"3,364,249.00","3,955,982.00"
