Player Name,2003-2004,2003-2004(*)
Kevin Garnett,28000000.00,45164442.00
Shaquille O'Neal,24749999.00,39922139.00
Dikembe Mutombo,17714291.00,28573430.00
Rasheed Wallace,17000000.00,27421268.00
Chris Webber,15937500.00,25707439.00
Allan Houston,15937500.00,25707439.00
Shawn Kemp,14941935.00,24101577.00
Stephon Marbury,13500000.00,21775713.00
Anfernee Hardaway,13500000.00,21775713.00
Allen Iverson,13500000.00,21775713.00
Ray Allen,13500000.00,21775713.00
Antonio McDyess,13500000.00,21775713.00
Latrell Sprewell,13500000.00,21775713.00
Kobe Bryant,13500000.00,21775713.00
Antoine Walker,13500000.00,21775713.00
Zydrunas Ilgauskas,13500000.00,21775713.00
Vin Baker,13500000.00,21775713.00
Shareef Abdur-Rahim,13500000.00,21775713.00
Michael Finley,13281250.00,21422865.00
Jalen Rose,13279750.00,21420446.00
Tracy McGrady,13279750.00,21420446.00
Grant Hill,13279750.00,21420446.00
Keith Van Horn,13279750.00,21420446.00
Jermaine O'Neal,13152000.00,21214383.00
Jason Kidd,13152000.00,21214383.00
Antonio Davis,12925000.00,20848229.00
Tim Duncan,12676125.00,20446789.00
Damon Stoudamire,12375000.00,19961070.00
Eddie Jones,12333750.00,19894533.00
Brian Grant,12130648.00,19566926.00
Vlade Divac,12051510.00,19439275.00
Nick Van Exel,11956625.00,19286224.00
Tim Thomas,11825000.00,19073911.00
Tom Gugliotta,11670000.00,18823894.00
Vince Carter,11326219.00,18269370.00
Dirk Nowitzki,11326219.00,18269370.00
Antawn Jamison,11326219.00,18269370.00
Paul Pierce,11326219.00,18269370.00
Terrell Brandon,11100000.00,17904475.00
Shawn Marion,10960000.00,17678653.00
Baron Davis,10960000.00,17678653.00
Elton Brand,10960000.00,17678653.00
Steve Francis,10960000.00,17678653.00
Glenn Robinson,10730000.00,17307659.00
Theo Ratliff,10156250.00,16382191.00
Lamar Odom,9963596.00,16071437.00
Mike Bibby,9500000.00,15323649.00
Kerry Kittles,9266666.00,14947278.00
Dale Davis,9061875.00,14616947.00
Toni Kukoc,9056250.00,14607874.00
Greg Ostertag,8666666.00,13979469.00
Gilbert Arenas,8536000.00,13768702.00
Jamal Mashburn,8525000.00,13750959.00
Jason Terry,8333333.00,13441797.00
Raef LaFrentz,8178750.00,13192452.00
PJ Brown,8000000.00,12904126.00
Wally Szczerbiak,8000000.00,12904126.00
Andre Miller,8000000.00,12904126.00
Glen Rice,7885000.00,12718628.00
Erick Dampier,7842000.00,12649269.00
Maurice Taylor,7800000.00,12581523.00
Derek Anderson,7794000.00,12571845.00
Wesley Person,7700000.00,12420221.00
Alan Henderson,7682188.00,12391490.00
Austin Croshere,7610000.00,12275050.00
Kelvin Cato,7344000.00,11845987.00
Marcus Camby,7250000.00,11694364.00
Rashard Lewis,7012987.00,11312058.00
Brad Miller,7000000.00,11291110.00
Bonzi Wells,7000000.00,11291110.00
Corey Maggette,7000000.00,11291110.00
Jerry Stackhouse,6906250.00,11139890.00
Doug Christie,6900000.00,11129808.00
Ron Mercer,6750000.00,10887856.00
Shandon Anderson,6700000.00,10807205.00
Lorenzen Wright,6600000.00,10645904.00
Chris Mills,6600000.00,10645904.00
Bo Outlaw,6585000.00,10621708.00
Richard Hamilton,6500000.00,10484602.00
Hakeem Olajuwon,6326923.00,10205426.00
Bob Sura,6266666.00,10108231.00
Predrag Stojakovic,6250000.00,10081348.00
Eddie Robinson,6204000.00,10007149.00
Michael Dickerson,6187500.00,9980535.00
Jason Williams,6187500.00,9980535.00
Tariq Abdul-Wahad,6187500.00,9980535.00
Charlie Ward,6030000.00,9726485.00
Jerome Williams,5987500.00,9657932.00
Howard Eisley,5843750.00,9426061.00
Jonathan Bender,5800000.00,9355491.00
Steve Nash,5750000.00,9274840.00
Vitaly Potapenko,5715000.00,9218385.00
Al Harrington,5692500.00,9182092.00
Jason Caffey,5687500.00,9174027.00
Jahidi White,5676091.00,9155624.00
Christian Laettner,5625000.00,9073213.00
Radoslav Nesterovic,5600000.00,9032888.00
Eric Williams,5540000.00,8936107.00
Alvin Williams,5500000.00,8871586.00
Kenny Thomas,5500000.00,8871586.00
Ben Wallace,5500000.00,8871586.00
Metta World Peace,5473684.00,8829138.00
Calvin Booth,5446800.00,8785774.00
Ruben Patterson,5445600.00,8783838.00
Todd MacCulloch,5445600.00,8783838.00
Joe Smith,5445600.00,8783838.00
Clarence Weatherspoon,5445600.00,8783838.00
Avery Johnson,5445600.00,8783838.00
Danny Fortson,5428602.00,8756420.00
Brent Barry,5400000.00,8710285.00
Kurt Thomas,5394125.00,8700808.00
Cuttino Mobley,5394125.00,8700808.00
Scot Pollard,5309563.00,8564408.00
Kenyon Martin,5128689.00,8272656.00
Sam Cassell,5062500.00,8165892.00
Larry Hughes,5000600.00,8066046.00
Keon Clark,5000600.00,8066046.00
Jerome James,5000600.00,8066046.00
Chauncey Billups,5000600.00,8066046.00
Ricky Davis,5000600.00,8066046.00
Brevin Knight,5000000.00,8065078.00
Aaron McKie,5000000.00,8065078.00
Reggie Miller,5000000.00,8065078.00
Corliss Williamson,5000000.00,8065078.00
Nazr Mohammed,5000000.00,8065078.00
Juwan Howard,4917000.00,7931198.00
Michael Olowokandi,4917000.00,7931198.00
James Posey,4917000.00,7931198.00
Gary Payton,4917000.00,7931198.00
Scottie Pippen,4917000.00,7931198.00
Alonzo Mourning,4917000.00,7931198.00
Malik Rose,4916250.00,7929988.00
Rick Fox,4734797.00,7637302.00
Clifford Robinson,4700000.00,7581174.00
Donyell Marshall,4605196.00,7428253.00
Stromile Swift,4592418.00,7407642.00
Devean George,4546000.00,7332769.00
Lamond Murray,4500000.00,7258571.00
Robert Horry,4500000.00,7258571.00
Eric Snow,4500000.00,7258571.00
Michael Stewart,4480000.00,7226310.00
Ervin Johnson,4418156.00,7126555.00
Travis Knight,4402500.00,7101302.00
Adonal Foyle,4400000.00,7097269.00
Tony Battie,4400000.00,7097269.00
Anthony Mason,4348094.00,7013544.00
Matt Harpring,4290000.00,6919837.00
Kwame Brown,4252080.00,6858672.00
Zeljko Rebraca,4200000.00,6774666.00
Yao Ming,4147560.00,6690079.00
Darius Miles,4130701.00,6662885.00
LeBron James,4018920.00,6482581.00
Derrick Coleman,4000000.00,6452063.00
Jeff Foster,4000000.00,6452063.00
Elden Campbell,4000000.00,6452063.00
David Wesley,3960000.00,6387542.00
Marc Jackson,3900000.00,6290761.00
Chucky Atkins,3900000.00,6290761.00
Tyson Chandler,3804360.00,6136492.00
Marcus Fizer,3726994.00,6011700.00
Jay Williams,3710880.00,5985708.00
Bruce Bowen,3650000.00,5887507.00
Lawrence Funderburke,3600000.00,5806856.00
Darko Milicic,3595800.00,5800082.00
Moochie Norris,3500000.00,5645555.00
Shawn Bradley,3500000.00,5645555.00
Eduardo Najera,3428572.00,5530340.00
Mike Miller,3380457.00,5452730.00
Mike Dunleavy,3332520.00,5375407.00
Jeff McInnis,3300000.00,5322952.00
Carmelo Anthony,3229200.00,5208750.00
Eddy Curry,3080160.00,4968346.00
Rodney Rogers,3075600.00,4960991.00
Evan Eschmeyer,3017266.00,4866897.00
Matt Maloney,3006260.00,4849144.00
Drew Gooden,3004560.00,4846402.00
Michael Redd,3000000.00,4839047.00
Derek Fisher,3000000.00,4839047.00
Speedy Claxton,3000000.00,4839047.00
Lindsey Hunter,3000000.00,4839047.00
Jon Barry,3000000.00,4839047.00
Chris Crawford,3000000.00,4839047.00
Eric Montross,2960000.00,4774526.00
Hubert Davis,2956250.00,4768477.00
Bobby Jackson,2925000.00,4718071.00
Othella Harrington,2925000.00,4718071.00
Tony Delk,2925000.00,4718071.00
Aaron Williams,2925000.00,4718071.00
Chris Bosh,2911320.00,4696005.00
Chris Mihm,2809494.00,4531758.00
Michael Curry,2800000.00,4516444.00
George Lynch,2800000.00,4516444.00
Jason Richardson,2789280.00,4499152.00
Nikoloz Tskitishvili,2720760.00,4388628.00
Pat Garrity,2643750.00,4264410.00
Greg Buckner,2640000.00,4258361.00
Dwyane Wade,2636400.00,4252554.00
Wang Zhizhi,2620943.00,4227621.00
Pau Gasol,2618395.00,4223512.00
John Amaechi,2610000.00,4209971.00
Jamal Crawford,2577937.00,4158253.00
Shane Battier,2533440.00,4086478.00
Andrew DeClercq,2500000.00,4032539.00
Predrag Drobnjak,2500000.00,4032539.00
Eric Piatkowski,2500000.00,4032539.00
Earl Boykins,2500000.00,4032539.00
Lucious Harris,2500000.00,4032539.00
Darrell Armstrong,2475000.00,3992214.00
Dajuan Wagner,2471280.00,3986213.00
Kevin Ollie,2458500.00,3965599.00
Ira Newble,2458500.00,3965599.00
Stacey Augmon,2400000.00,3871237.00
Chris Kaman,2394600.00,3862527.00
Joel Przybilla,2373309.00,3828184.00
Eddie Griffin,2312760.00,3730518.00
Cory Alexander,2302778.00,3714417.00
Keyon Dooling,2256444.00,3639679.00
Etan Thomas,2200942.00,3550154.00
Antonio Daniels,2200000.00,3548634.00
Jim Jackson,2200000.00,3548634.00
Kirk Hinrich,2185920.00,3525923.00
Courtney Alexander,2168193.00,3497329.00
Bimbo Coles,2120000.00,3419592.00
DeSagana Diop,2118840.00,3417722.00
Nenê,2102840.00,3391914.00
Troy Hudson,2100000.00,3387333.00
Chris Wilcox,2066760.00,3333716.00
TJ Ford,2002680.00,3230354.00
Hidayet Turkoglu,1995611.00,3218952.00
Rodney White,1947600.00,3141509.00
Marko Jaric,1925000.00,3105055.00
Amare Stoudemire,1899720.00,3064278.00
Desmond Mason,1898312.00,3062007.00
Joe Johnson,1850160.00,2984337.00
Mike Sweetney,1840800.00,2969239.00
Quentin Richardson,1805735.00,2912679.00
Caron Butler,1804680.00,2910977.00
Nate Huffman,1760000.00,2838907.00
Kedrick Brown,1757640.00,2835101.00
Jarvis Hayes,1748760.00,2820777.00
Jamaal Magloire,1726771.00,2785308.00
Jared Jeffries,1714440.00,2765418.00
Samaki Walker,1700000.00,2742126.00
Corie Blount,1680000.00,2709866.00
Vladimir Radmanovic,1669800.00,2693413.00
Morris Peterson,1646079.00,2655151.00
Melvin Ely,1628760.00,2627215.00
DeShawn Stevenson,1616087.00,2606773.00
Jerome Moiso,1600000.00,2580825.00
Cezary Trybanski,1600000.00,2580825.00
Dalibor Bagaric,1599076.00,2579334.00
Richard Jefferson,1586280.00,2558694.00
Iakovos Tsakalidis,1580702.00,2549697.00
Nick Collison,1578240.00,2545726.00
Marcus Haislip,1547280.00,2495787.00
Gordan Giricek,1540000.00,2484044.00
Michael Doleac,1540000.00,2484044.00
Stanislav Medvedenko,1540000.00,2484044.00
Mickael Pietrus,1527946.00,2464601.00
Malik Allen,1510000.00,2435653.00
Troy Murphy,1506960.00,2430750.00
Fred Jones,1506000.00,2429201.00
Jake Voskuhl,1500000.00,2419523.00
Tyronn Lue,1500000.00,2419523.00
Erick Strickland,1500000.00,2419523.00
Brian Skinner,1500000.00,2419523.00
Karl Malone,1500000.00,2419523.00
Mark Jackson,1500000.00,2419523.00
Jumaine Jones,1500000.00,2419523.00
Marcus Banks,1499400.00,2418555.00
Manu Ginobili,1457500.00,2350970.00
Steven Hunter,1431600.00,2309193.00
Luke Ridnour,1424400.00,2297579.00
Bostjan Nachbar,1396440.00,2252479.00
Kirk Haston,1360080.00,2193830.00
Reece Gaines,1353120.00,2182603.00
Earl Watson,1336500.00,2155795.00
Jiri Welsch,1326600.00,2139826.00
Bryce Drew,1300000.00,2096920.00
Michael Bradley,1292040.00,2084080.00
Troy Bell,1285440.00,2073435.00
Juan Dixon,1260360.00,2032980.00
Jarron Collins,1250000.00,2016269.00
Ryan Bowen,1250000.00,2016269.00
Jason Collins,1227480.00,1979944.00
Zarko Cabarkapa,1221240.00,1969879.00
Daniel Santiago,1200000.00,1935618.00
Voshon Lenard,1200000.00,1935618.00
Walter McCarty,1200000.00,1935618.00
Curtis Borchardt,1187240.00,1915036.00
Zach Randolph,1172160.00,1890712.00
Chris Childs,1166667.00,1881852.00
David West,1160160.00,1871356.00
Ryan Humphrey,1143360.00,1844257.00
Jeryl Sasser,1125729.00,1815818.00
Brendan Haywood,1125360.00,1815223.00
Aleksandar Pavlovic,1107960.00,1787156.00
Mehmet Okur,1100000.00,1774317.00
Kareem Rush,1097640.00,1770510.00
Joseph Forte,1080360.00,1742637.00
Chris Whitney,1070000.00,1725926.00
Kevin Willis,1070000.00,1725926.00
Tony Massenburg,1070000.00,1725926.00
Anthony Peeler,1070000.00,1725926.00
Scott Williams,1070000.00,1725926.00
Steve Smith,1070000.00,1725926.00
Sean Rooks,1070000.00,1725926.00
Horace Grant,1070000.00,1725926.00
Bryon Russell,1070000.00,1725926.00
Olden Polynice,1070000.00,1725926.00
Kenny Anderson,1070000.00,1725926.00
Popeye Jones,1070000.00,1725926.00
Calbert Cheaney,1070000.00,1725926.00
Kendall Gill,1070000.00,1725926.00
Dahntay Jones,1063680.00,1715732.00
Qyntel Woods,1053720.00,1699666.00
Boris Diaw,1021080.00,1647018.00
Casey Jacobsen,1011600.00,1631726.00
Monty Williams,1000000.00,1613015.00
Stephen Jackson,1000000.00,1613015.00
Dion Glover,1000000.00,1613015.00
Brandon Armstrong,995650.00,1605999.00
Zoran Planinic,980280.00,1581207.00
Efthimios Rentzias,971160.00,1566496.00
Tayshaun Prince,971160.00,1566496.00
Robert Pack,965610.00,1557544.00
Andrei Kirilenko,955800.00,1541720.00
Mark Blount,944922.00,1524174.00
Travis Outlaw,941040.00,1517912.00
Gary Trent,938679.00,1514104.00
Fred Hoiberg,938679.00,1514104.00
Travis Best,938679.00,1514104.00
Gerald Wallace,917520.00,1479974.00
Brian Cook,903360.00,1457133.00
Frank Williams,894960.00,1443584.00
Rod Strickland,887317.00,1431256.00
Samuel Dalembert,887160.00,1431003.00
Mitchell Butler,876179.00,1413290.00
John Salmons,865320.00,1395774.00
Primoz Brezec,861600.00,1389774.00
Jamaal Tinsley,861600.00,1389774.00
Tony Parker,856200.00,1381064.00
Chris Jefferies,840360.00,1355513.00
Ndudi Ebi,838560.00,1352610.00
Dan Dickau,835200.00,1347190.00
Maciej Lampe,829000.00,1337190.00
Robert Traylor,825000.00,1330738.00
Kendrick Perkins,814320.00,1313511.00
