Player Name,2010-2011,2010-2011(*)
Kobe Bryant,24806250.00,33722683.00
Rashard Lewis,19573711.00,26609344.00
Kevin Garnett,18800000.00,25557528.00
Tim Duncan,18700000.00,25421584.00
Michael Redd,18300000.00,24877807.00
Andrei Kirilenko,17823000.00,24229353.00
Pau Gasol,17823000.00,24229353.00
Gilbert Arenas,17730694.00,24103868.00
Yao Ming,17686100.00,24043245.00
Zach Randolph,17666666.00,24016825.00
Vince Carter,17300000.00,23518364.00
Dirk Nowitzki,17278618.00,23489296.00
Carmelo Anthony,17149243.00,23313418.00
Dwight Howard,16647180.00,22630892.00
Kenyon Martin,16545454.00,22492602.00
Amare Stoudemire,16486611.00,22412608.00
Joe Johnson,16324500.00,22192227.00
Elton Brand,15959099.00,21695485.00
Predrag Stojakovic,15532320.00,21115303.00
Chris Paul,14940153.00,20310286.00
Deron Williams,14940152.00,20310285.00
Chris Bosh,14500000.00,19711923.00
LeBron James,14500000.00,19711923.00
Jason Richardson,14444444.00,19636398.00
Carlos Boozer,14400000.00,19575979.00
Dwyane Wade,14200000.00,19304091.00
Paul Pierce,13876321.00,18864067.00
Andrew Bynum,13700000.00,18624369.00
Rudy Gay,13603750.00,18493523.00
Brandon Roy,13520500.00,18380349.00
Tony Parker,13500000.00,18352480.00
Samuel Dalembert,13428129.00,18254776.00
Antawn Jamison,13358905.00,18160670.00
Nick Collison,13250000.00,18012620.00
Chauncey Billups,13150000.00,17876675.00
Al Jefferson,13000000.00,17672759.00
Baron Davis,13000000.00,17672759.00
Tyson Chandler,12600000.00,17128982.00
Richard Hamilton,12500000.00,16993037.00
Andre Iguodala,12345250.00,16782664.00
Troy Murphy,11968253.00,16270158.00
Manu Ginobili,11854584.00,16115631.00
Chris Kaman,11800000.00,16041427.00
Marcus Camby,11749832.00,15973227.00
Josh Smith,11600000.00,15769539.00
Eddy Curry,11530592.00,15675182.00
Emeka Okafor,11495000.00,15626797.00
Nenê,11360000.00,15443272.00
Luol Deng,11345000.00,15422881.00
LaMarcus Aldridge,11244000.00,15285577.00
Tayshaun Prince,11148760.00,15156104.00
Kevin Martin,11100005.00,15089824.00
Andrew Bogut,11000000.00,14953873.00
Monta Ellis,11000000.00,14953873.00
Danny Granger,10973202.00,14917442.00
David Lee,10800000.00,14681984.00
Ben Gordon,10800000.00,14681984.00
Jamal Crawford,10800000.00,14681984.00
Jason Terry,10650000.00,14478068.00
Mike Dunleavy,10561984.00,14358415.00
Caron Butler,10561960.00,14358382.00
Gerald Wallace,10500000.00,14274151.00
Steve Nash,10310938.00,14017132.00
Hidayet Turkoglu,10215850.00,13887866.00
Ray Allen,10000000.00,13594430.00
Mehmet Okur,9945000.00,13519660.00
Corey Maggette,9600000.00,13050653.00
Maurice Williams,9300000.00,12642820.00
Rajon Rondo,9090911.00,12358575.00
Jose Calderon,9000000.00,12234987.00
Andris Biedrins,9000000.00,12234987.00
Boris Diaw,9000000.00,12234987.00
Kirk Hinrich,9000000.00,12234987.00
Devin Harris,8981000.00,12209157.00
Jason Kidd,8610500.00,11705484.00
Andrea Bargnani,8500000.00,11555265.00
TJ Ford,8500000.00,11555265.00
Stephen Jackson,8453250.00,11491711.00
Richard Jefferson,8400000.00,11419321.00
David West,8287500.00,11266384.00
Lamar Odom,8200000.00,11147432.00
John Salmons,8000000.00,10875544.00
Jameer Nelson,7800000.00,10603655.00
Luis Scola,7775378.00,10570183.00
Marko Jaric,7625000.00,10365753.00
Paul Millsap,7600000.00,10331767.00
Raymond Felton,7500000.00,10195822.00
Joel Przybilla,7405300.00,10067083.00
Shane Battier,7354500.00,9998023.00
Shawn Marion,7305500.00,9931411.00
Anderson Varejao,7281818.00,9899216.00
Andre Miller,7269264.00,9882150.00
JJ Redick,7250000.00,9855961.00
Dan Gadzuric,7248325.00,9853684.00
James Posey,7148800.00,9718386.00
Leandro Barbosa,7100000.00,9652045.00
Charlie Villanueva,7020000.00,9543290.00
Travis Outlaw,7000000.00,9516101.00
Brendan Haywood,6900000.00,9380156.00
Nazr Mohammed,6883800.00,9358133.00
Jared Jeffries,6883800.00,9358133.00
Vladimir Radmanovic,6883800.00,9358133.00
Andres Nocioni,6850000.00,9312184.00
Greg Oden,6760524.00,9190547.00
JR Smith,6757851.00,9186913.00
Marvin Williams,6712500.00,9125261.00
Morris Peterson,6665000.00,9060687.00
Jeff Foster,6655000.00,9047093.00
Jason Kapono,6641440.00,9028659.00
Tyrus Thomas,6611570.00,8988052.00
Josh Childress,6500000.00,8836379.00
Beno Udrih,6478600.00,8807287.00
DeSagana Diop,6478600.00,8807287.00
Marcin Gortat,6322320.00,8594833.00
Trevor Ariza,6322320.00,8594833.00
Metta World Peace,6322320.00,8594833.00
Rasheed Wallace,6322320.00,8594833.00
Kevin Durant,6053663.00,8229609.00
Andray Blatche,5900000.00,8020713.00
Wesley Matthews,5765000.00,7837189.00
Al Harrington,5765000.00,7837189.00
Jermaine O'Neal,5765000.00,7837189.00
Drew Gooden,5760000.00,7830391.00
Kyle Lowry,5750000.00,7816797.00
Mike Bibby,5564767.00,7564983.00
Derrick Rose,5546160.00,7539688.00
Nenad Krstic,5543116.00,7535550.00
Francisco Garcia,5500000.00,7476936.00
Jamaal Tinsley,5500000.00,7476936.00
Sasha Vujacic,5475113.00,7443104.00
Al Horford,5444857.00,7401972.00
Blake Griffin,5357280.00,7282916.00
Mickael Pietrus,5300000.00,7205048.00
Luke Walton,5260000.00,7150670.00
Channing Frye,5200000.00,7069103.00
John Wall,5144280.00,6993355.00
Reggie Evans,5080000.00,6905970.00
Amir Johnson,5000000.00,6797215.00
Louis Williams,5000000.00,6797215.00
Mike Miller,5000000.00,6797215.00
Jason Maxiell,5000000.00,6797215.00
Kyle Korver,5000000.00,6797215.00
Linas Kleiza,4995000.00,6790417.00
Michael Beasley,4962240.00,6745882.00
Mike Conley,4913007.00,6678953.00
Antonio McDyess,4860000.00,6606893.00
Marcus Banks,4847586.00,6590016.00
Darius Songaila,4818000.00,6549796.00
Martell Webster,4800000.00,6525326.00
Hasheem Thabeet,4793280.00,6516191.00
Ronnie Brewer,4790000.00,6511732.00
Kendrick Perkins,4640208.00,6308098.00
Evan Turner,4602720.00,6257135.00
Jarrett Jack,4600000.00,6253437.00
Chris Andersen,4533300.00,6162763.00
OJ Mayo,4456200.00,6057950.00
Jeff Green,4455988.00,6057661.00
Charlie Bell,4447792.00,6046519.00
Brad Miller,4400000.00,5981549.00
Darko Milicic,4325000.00,5879591.00
James Harden,4304520.00,5851749.00
Matt Carroll,4300000.00,5845605.00
Zaza Pachulia,4251250.00,5779332.00
Hakim Warrick,4250000.00,5777632.00
Randy Foye,4250000.00,5777632.00
Nate Robinson,4200000.00,5709660.00
DeShawn Stevenson,4151786.00,5644116.00
Derrick Favors,4133280.00,5618958.00
Yi Jianlian,4050499.00,5506422.00
Russell Westbrook,4017720.00,5461861.00
Daniel Gibson,4015334.00,5458617.00
Brandon Bass,4000000.00,5437772.00
Ronny Turiaf,4000000.00,5437772.00
Luke Ridnour,4000000.00,5437772.00
Nikola Pekovic,4000000.00,5437772.00
Steve Blake,4000000.00,5437772.00
Ryan Gomes,4000000.00,5437772.00
Anthony Morrow,4000000.00,5437772.00
Willie Green,3976000.00,5405145.00
Ramon Sessions,3964320.00,5389267.00
Tyreke Evans,3880920.00,5275889.00
Jordan Farmar,3750000.00,5097911.00
Wesley Johnson,3726600.00,5066100.00
Corey Brewer,3703472.00,5034659.00
CJ Miles,3700000.00,5029939.00
Derek Fisher,3700000.00,5029939.00
Kevin Love,3638280.00,4946034.00
Timofey Mozgov,3567096.00,4849263.00
Chris Duhon,3500000.00,4758050.00
Carlos Delfino,3500000.00,4758050.00
Udonis Haslem,3500000.00,4758050.00
Dorell Wright,3500000.00,4758050.00
Shaun Livingston,3500000.00,4758050.00
Marc Gasol,3480000.00,4730861.00
Tiago Splitter,3400000.00,4622106.00
Brandan Wright,3398072.00,4619485.00
DeMarcus Cousins,3374640.00,4587630.00
Grant Hill,3324000.00,4518788.00
Danilo Gallinari,3304560.00,4492361.00
Kelenna Azubuike,3300000.00,4486161.00
Joel Anthony,3300000.00,4486161.00
Glen Davis,3300000.00,4486161.00
Thabo Sefolosha,3250000.00,4418189.00
Will Bynum,3250000.00,4418189.00
Johan Petro,3250000.00,4418189.00
Kris Humphries,3200000.00,4350217.00
Jonny Flynn,3192000.00,4339342.00
Joakim Noah,3128536.00,4253066.00
CJ Watson,3100000.00,4214273.00
Ekpe Udoh,3065040.00,4166747.00
Eric Gordon,3016680.00,4101004.00
Josh Howard,3000000.00,4078329.00
Raja Bell,3000000.00,4078329.00
Matt Bonner,3000000.00,4078329.00
Carl Landry,3000000.00,4078329.00
Tony Allen,3000000.00,4078329.00
Jamario Moon,3000000.00,4078329.00
Chris Wilcox,3000000.00,4078329.00
Eduardo Najera,3000000.00,4078329.00
Spencer Hawes,2974320.00,4043418.00
Stephen Curry,2913840.00,3961199.00
Thaddeus Young,2901241.00,3944071.00
Julian Wright,2858057.00,3885365.00
Anthony Parker,2855700.00,3882161.00
Al Thornton,2814196.00,3825739.00
Greg Monroe,2798040.00,3803775.00
Rodney Stuckey,2767126.00,3761750.00
Sebastian Telfair,2700000.00,3670496.00
Jordan Hill,2669520.00,3629060.00
Nick Young,2630503.00,3576018.00
Al-Farouq Aminu,2563320.00,3484687.00
DJ Augustin,2540400.00,3453529.00
Maurice Evans,2500000.00,3398607.00
David Andersen,2500000.00,3398607.00
Dahntay Jones,2500000.00,3398607.00
Marquis Daniels,2470000.00,3357824.00
DeMar DeRozan,2453880.00,3335910.00
Brook Lopez,2413320.00,3280771.00
Rasual Butler,2400000.00,3262663.00
Marco Belinelli,2380270.00,3235841.00
Gordon Hayward,2356320.00,3203282.00
Ryan Hollins,2333333.00,3172033.00
Brandon Jennings,2331120.00,3169024.00
Ersan Ilyasova,2320500.00,3154587.00
Craig Smith,2300000.00,3126718.00
Jerryd Bayless,2292600.00,3116659.00
Quentin Richardson,2265000.00,3079138.00
Paul George,2238360.00,3042922.00
Louis Amundson,2225000.00,3024760.00
Terrence Williams,2214480.00,3010459.00
Anthony Tolliver,2200000.00,2990774.00
Shannon Brown,2200000.00,2990774.00
Jason Smith,2187913.00,2974343.00
Jason Thompson,2178000.00,2960866.00
Daequan Cook,2169857.00,2949796.00
Jared Dudley,2151068.00,2924254.00
Wilson Chandler,2130482.00,2896268.00
Cole Aldrich,2126520.00,2890882.00
Gerald Henderson,2103840.00,2860050.00
Ben Wallace,2080000.00,2827641.00
Brandon Rush,2069049.00,2812754.00
Xavier Henry,2020200.00,2746346.00
Aaron Brooks,2016692.00,2741577.00
Keyon Dooling,2000000.00,2718886.00
Tyler Hansbrough,1998600.00,2716982.00
Chuck Hayes,1972500.00,2681501.00
Goran Dragic,1972000.00,2680821.00
Anthony Randolph,1965720.00,2672284.00
Arron Afflalo,1959577.00,2663933.00
Ed Davis,1919160.00,2608988.00
Earl Clark,1898760.00,2581256.00
Jason Williams,1877145.00,2551871.00
Robin Lopez,1867320.00,2538515.00
Patrick Patterson,1823280.00,2478645.00
Jose Juan Barea,1815000.00,2467389.00
Austin Daye,1803720.00,2452054.00
