PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
202685,2012-13,00,1610612761,TOR,21.0,62,57,1482.0,204,366,0.557,0,0,0.0,146,185,0.789,121,251,372,45,17,78,94,188,554
202685,2013-14,00,1610612761,TOR,22.0,81,81,2282.0,359,676,0.531,0,1,0.0,198,260,0.762,226,488,714,57,24,71,136,249,916
202685,2014-15,00,1610612761,TOR,23.0,80,80,2096.0,373,652,0.572,0,1,0.0,217,276,0.786,215,478,693,39,33,95,109,222,963
202685,2015-16,00,1610612761,TOR,24.0,60,59,1557.0,303,536,0.565,0,0,0.0,162,213,0.761,184,363,547,42,25,80,85,158,768
202685,2016-17,00,1610612761,TOR,25.0,80,80,2066.0,391,702,0.557,1,2,0.5,176,217,0.811,226,533,759,57,37,63,106,216,959
202685,2017-18,00,1610612761,TOR,26.0,77,77,1727.0,390,687,0.568,30,74,0.405,170,211,0.806,183,477,660,81,29,69,115,192,980
202685,2018-19,00,1610612761,TOR,27.0,30,10,564.0,149,259,0.575,9,30,0.3,77,94,0.819,54,162,216,29,13,23,39,82,384
202685,2018-19,00,1610612763,MEM,27.0,19,17,527.0,152,279,0.545,5,18,0.278,70,91,0.769,52,151,203,41,6,30,51,64,379
202685,2018-19,00,0,TOT,27.0,49,27,1091.0,301,538,0.559,14,48,0.292,147,185,0.795,106,313,419,70,19,53,90,146,763
202685,2019-20,00,1610612763,MEM,28.0,70,70,1845.0,432,739,0.585,32,91,0.352,148,200,0.74,213,575,788,131,30,76,127,185,1044
202685,2020-21,00,1610612763,MEM,29.0,62,61,1755.0,440,743,0.592,21,57,0.368,157,203,0.773,253,523,776,112,35,57,100,179,1058
202685,2021-22,00,1610612740,NOP,30.0,74,74,2240.0,510,938,0.544,57,158,0.361,237,289,0.82,226,617,843,190,41,60,179,247,1314
202685,2022-23,00,1610612740,NOP,31.0,79,79,1968.0,446,816,0.547,38,109,0.349,185,224,0.826,225,579,804,140,20,52,159,245,1115
