PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
202083,2009-10,00,1610612762,UTA,23.0,82,48,2025.0,273,565,0.483,63,165,0.382,160,193,0.829,50,141,191,124,64,15,93,152,769
202083,2010-11,00,1610612757,POR,24.0,82,69,2758.0,440,979,0.449,154,378,0.407,266,315,0.844,48,210,258,164,102,9,138,195,1300
202083,2011-12,00,1610612757,POR,25.0,66,53,2228.0,314,763,0.412,129,337,0.383,147,171,0.86,56,168,224,113,96,15,73,148,904
202083,2012-13,00,1610612757,POR,26.0,69,69,2403.0,352,808,0.436,169,425,0.398,149,187,0.797,35,156,191,174,90,18,109,172,1022
202083,2013-14,00,1610612757,POR,27.0,82,82,2780.0,445,1009,0.441,201,511,0.393,252,301,0.837,51,238,289,197,76,14,110,176,1343
202083,2014-15,00,1610612757,POR,28.0,60,60,2024.0,337,752,0.448,173,445,0.389,109,145,0.752,38,184,222,139,77,10,81,132,956
202083,2015-16,00,1610612742,DAL,29.0,78,78,2644.0,331,854,0.388,189,525,0.36,126,146,0.863,27,211,238,151,78,17,78,179,977
202083,2016-17,00,1610612742,DAL,30.0,73,73,2495.0,333,847,0.393,174,479,0.363,146,179,0.816,18,241,259,210,77,15,102,161,986
202083,2017-18,00,1610612742,DAL,31.0,63,63,2131.0,283,697,0.406,153,402,0.381,83,101,0.822,28,170,198,172,76,16,83,140,802
202083,2018-19,00,1610612742,DAL,32.0,44,44,1312.0,194,469,0.414,100,263,0.38,87,110,0.791,20,82,102,100,33,12,58,102,575
202083,2018-19,00,1610612752,NYK,32.0,2,1,54.0,4,19,0.211,2,10,0.2,4,5,0.8,1,2,3,5,1,1,2,2,14
202083,2018-19,00,1610612754,IND,32.0,23,23,725.0,81,210,0.386,48,130,0.369,41,48,0.854,11,54,65,55,20,4,31,56,251
202083,2018-19,00,0,TOT,32.0,69,68,2091.0,279,698,0.4,150,403,0.372,132,163,0.81,32,138,170,160,54,17,91,160,840
202083,2019-20,00,1610612749,MIL,33.0,67,67,1635.0,167,422,0.396,108,297,0.364,52,68,0.765,22,144,166,92,38,9,43,103,494
202083,2020-21,00,1610612747,LAL,34.0,58,10,1130.0,89,252,0.353,66,197,0.335,35,41,0.854,20,73,93,54,38,17,26,80,279
202083,2021-22,00,1610612749,MIL,35.0,49,14,1002.0,87,220,0.395,53,157,0.338,22,28,0.786,30,62,92,36,23,8,18,87,249
202083,2022-23,00,1610612749,MIL,36.0,52,0,820.0,58,160,0.363,39,124,0.315,24,28,0.857,34,79,113,34,20,13,18,71,179
