PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
203200,2012-13,00,1610612755,PHI,24.0,9,0,142.0,16,48,0.333,4,16,0.25,6,8,0.75,0,14,14,15,3,6,9,7,42
203200,2014-15,00,1610612744,GSW,26.0,59,4,657.0,91,235,0.387,35,109,0.321,37,45,0.822,12,61,73,48,40,12,29,54,254
203200,2015-16,00,1610612737,ATL,27.0,26,1,263.0,24,73,0.329,10,45,0.222,5,10,0.5,4,23,27,11,13,4,13,21,63
203200,2015-16,00,1610612741,CHI,27.0,27,4,510.0,64,155,0.413,26,60,0.433,22,27,0.815,8,55,63,45,19,15,26,40,176
203200,2015-16,00,0,TOT,27.0,53,5,773.0,88,228,0.386,36,105,0.343,27,37,0.73,12,78,90,56,32,19,39,61,239
203200,2016-17,00,1610612752,NYK,28.0,82,4,1639.0,233,538,0.433,97,273,0.355,66,80,0.825,27,198,225,102,65,31,66,109,629
203200,2017-18,00,1610612741,CHI,29.0,72,72,2265.0,290,782,0.371,161,449,0.359,135,164,0.823,31,260,291,153,80,31,93,134,876
203200,2018-19,00,1610612741,CHI,30.0,38,38,1325.0,151,394,0.383,97,270,0.359,41,46,0.891,19,150,169,85,67,21,47,79,440
203200,2018-19,00,1610612763,MEM,30.0,44,39,1282.0,149,383,0.389,65,195,0.333,54,60,0.9,27,127,154,61,54,15,57,85,417
203200,2018-19,00,0,TOT,30.0,82,77,2607.0,300,777,0.386,162,465,0.348,95,106,0.896,46,277,323,146,121,36,104,164,857
203200,2019-20,00,1610612754,IND,31.0,73,6,1826.0,208,486,0.428,134,331,0.405,53,67,0.791,32,206,238,93,87,46,44,137,603
203200,2020-21,00,1610612754,IND,32.0,72,52,2183.0,258,625,0.413,173,453,0.382,67,85,0.788,32,224,256,119,74,41,54,135,756
203200,2021-22,00,1610612754,IND,33.0,49,40,1416.0,190,458,0.415,127,336,0.378,34,41,0.829,18,117,135,90,36,18,49,105,541
203200,2021-22,00,1610612758,SAC,33.0,25,25,641.0,71,204,0.348,50,146,0.342,16,21,0.762,11,44,55,38,21,15,21,49,208
203200,2021-22,00,0,TOT,33.0,74,65,2057.0,261,662,0.394,177,482,0.367,50,62,0.806,29,161,190,128,57,33,70,154,749
203200,2022-23,00,1610612737,ATL,34.0,28,0,411.0,48,125,0.384,30,87,0.345,0,0,0.0,2,21,23,25,5,10,12,37,126
203200,2022-23,00,1610612742,DAL,34.0,18,2,295.0,29,79,0.367,16,56,0.286,5,8,0.625,3,29,32,16,14,9,10,31,79
203200,2022-23,00,0,TOT,34.0,46,2,706.0,77,204,0.377,46,143,0.322,5,8,0.625,5,50,55,41,19,19,22,68,205
